Source,Date,Amount,Description,Category
Expense,2021-10-22,250.00,HSA,Health/Medical
Expense,2021-10-22,11.85,Dental Insurance,Health/Medical
Expense,2021-10-22,124.51,Health Insurance,Health/Medical
Expense,2021-10-23,32.70,Party City,Recreation
Expense,2021-10-23,1.95,Jane LLC,Personal
Expense,2021-10-23,33.98,Jane LLC,Personal
Expense,2021-10-23,0.99,Icloud,Recreation
Expense,2021-10-23,371.50,Target,Food
Expense,2021-10-23,-600.00,Family Tax Credit,Tax
Expense,2021-10-25,50.00,St. Thomas,Charity
Expense,2021-10-25,60.00,Good Earth,Food
Expense,2021-10-25,0.99,Icloud,Recreation
Expense,2021-10-25,887.08,Shane Co,Recreation
Expense,2021-10-25,42.80,Target,Personal
Expense,2021-10-26,108.00,Maven Thread,Personal
Expense,2021-10-26,45.98,Run Signup,Recreation
Expense,2021-10-26,45.98,Run Signup,Recreation
Expense,2021-10-26,21.49,Barnes and Noble,Recreation
Expense,2021-10-26,7.68,Barnes and Noble,Food
Expense,2021-10-27,0.95,Jane LLC,Personal
Expense,2021-10-27,33.98,Jane LLC,Personal
Expense,2021-10-27,12.01,Mcdonalds,Food
Expense,2021-10-27,88.21,Target,Personal
Expense,2021-10-28,11.77,Amazon,Recreation
Expense,2021-10-29,31.08,Federal Income Tax,Tax
Expense,2021-10-29,48.36,Social Security Tax,Tax
Expense,2021-10-29,11.31,Medicare Tax,Tax
Expense,2021-10-29,17.04,MN State Income Tax,Tax
Expense,2021-10-29,64.35,Steam,Recreation
Expense,2021-10-29,5.37,Peacock,Recreation
Expense,2021-10-29,8.37,Mcdonalds,Food
Expense,2021-10-30,44.00,Doordash,Food
Expense,2021-10-30,127.95,Joshuas Pest Control,Home
Expense,2021-10-30,170.59,Target,Food
Expense,2021-10-31,78.92,Adjustment,Other
Expense,2021-10-31,42.98,Centerpoint Energy,Utilities
Expense,2021-10-31,34.39,Michaels,Recreation
Expense,2021-10-31,229.01,Target,Food
Expense,2021-11-01,50.00,St. Thomas,Charity
Expense,2021-11-01,1786.58,Mortgage,Home
Expense,2021-11-01,137.26,State Farm Insurance,Transportation
Expense,2021-11-01,65.00,Centurylink Internet,Utilities
Expense,2021-11-01,299.01,Target,Food
Expense,2021-11-02,21.51,Paypal,Recreation
Expense,2021-11-03,1.60,AWS,Recreation
Expense,2021-11-03,41.36,Etsy,Recreation
Expense,2021-11-03,71.49,Target,Personal
Expense,2021-11-04,-1050.00,HEERF Grant,Other
Expense,2021-11-04,22.58,Wandrd Orem UT,Recreation
Expense,2021-11-05,126.02,MN Dept of Revenue,Tax
Expense,2021-11-05,179.64,Federal Income Tax,Tax
Expense,2021-11-05,170.35,Social Security Tax,Tax
Expense,2021-11-05,39.84,Medicare Tax,Tax
Expense,2021-11-05,123.00,MN State Income Tax,Tax
Expense,2021-11-05,156.65,401k,Savings
Expense,2021-11-05,250.00,HSA,Health/Medical
Expense,2021-11-05,11.85,Dental Insurance,Health/Medical
Expense,2021-11-05,124.51,Health Insurance,Health/Medical
Expense,2021-11-05,55.43,Gas,Transportation
Expense,2021-11-05,5.96,Target,Personal
Expense,2021-11-05,81.64,Target,Personal
Expense,2021-11-07,117.97,Etsy,Recreation
Expense,2021-11-07,399.61,Target,Food
Expense,2021-11-07,26.29,GAP,Personal
Expense,2021-11-08,50.00,St. Thomas,Charity
Expense,2021-11-08,4.61,Culvers,Food
Expense,2021-11-08,77.15,Target,Personal
Expense,2021-11-08,24.69,Hobby Lobby,Recreation
Expense,2021-11-08,5.36,GAP,Personal
Expense,2021-11-09,6.99,Paypal,Recreation
Expense,2021-11-09,22.82,Doordash,Food
Expense,2021-11-10,54.24,Etsy,Recreation
Expense,2021-11-10,7.40,Etsy,Recreation
Expense,2021-11-10,5.37,Origin,Recreation
Expense,2021-11-10,19.34,Itunes,Recreation
Expense,2021-11-10,255.00,GAP,Personal
Expense,2021-11-10,8.43,GAP,Personal
Expense,2021-11-10,7.30,GAP,Personal
Expense,2021-11-10,8.23,Chipotle,Food
Expense,2021-11-10,15.31,Target,Personal
Expense,2021-11-11,55.71,Catholic Card Game,Recreation
Expense,2021-11-12,45.33,Federal Income Tax,Tax
Expense,2021-11-12,57.19,Social Security Tax,Tax
Expense,2021-11-12,13.38,Medicare Tax,Tax
Expense,2021-11-12,24.66,MN State Income Tax,Tax
Expense,2021-11-12,164.29,Etsy,Recreation
Expense,2021-11-12,66.25,MN Vehicle Registration,Transportation
Expense,2021-11-12,1.65,MN Vehicle Registration,Transportation
Expense,2021-11-13,158.65,City of Maple Grove,Utilities
Expense,2021-11-14,292.45,Target,Food
Expense,2021-11-15,50.00,St. Thomas,Charity
Expense,2021-11-15,161.28,Etsy,Recreation
Expense,2021-11-15,10.74,Photoshop,Recreation
Expense,2021-11-15,53.08,Special Forces Paintball,Recreation
Expense,2021-11-15,46.16,Special Forces Paintball,Recreation
Expense,2021-11-15,2.00,GAP,Personal
Expense,2021-11-16,35.97,Bloody Buddy,Personal
Expense,2021-11-16,27.00,Watercolors Made Simple,Recreation
Expense,2021-11-16,21.49,Grove Collaborative,Personal
Expense,2021-11-16,8.59,Autozone,Transportation
Expense,2021-11-16,10.70,Panda Express,Food
Expense,2021-11-16,2.00,USA CSC TEP CO,Recreation
Expense,2021-11-16,100.00,ATM Withdrawal,Recreation
Expense,2021-11-17,10.09,Mcdonalds,Food
Expense,2021-11-17,11.77,Youngstedts,Transportation
Expense,2021-11-17,40.00,Target,Personal
Expense,2021-11-17,242.96,Target,Food
Expense,2021-11-17,15.04,Netflix,Recreation
Expense,2021-11-18,6.44,Funimation,Recreation
Expense,2021-11-18,5.99,Funimation,Recreation
Expense,2021-11-18,1.00,Icloud,Recreation
Expense,2021-11-18,7.52,Discovery Plus,Recreation
Expense,2021-11-18,44.29,Doordash,Food
Expense,2021-11-18,89.13,Target,Personal
Expense,2021-11-18,6.44,Funimation,Recreation
Expense,2021-11-19,13.97,Amazon Prime,Recreation
Expense,2021-11-19,126.02,MN Dept of Revenue,Tax
Expense,2021-11-19,179.64,Federal Income Tax,Tax
Expense,2021-11-19,170.35,Social Security Tax,Tax
Expense,2021-11-19,39.84,Medicare Tax,Tax
Expense,2021-11-19,123.00,MN State Income Tax,Tax
Expense,2021-11-19,156.65,401k,Savings
Expense,2021-11-19,250.00,HSA,Health/Medical
Expense,2021-11-19,11.85,Dental Insurance,Health/Medical
Expense,2021-11-19,124.51,Health Insurance,Health/Medical
Expense,2021-11-19,-171.00,Delta Dental,Health/Medical
Expense,2021-11-19,-600.00,Family Tax Credit,Tax
Expense,2021-11-19,23.49,Target,Personal
Expense,2021-11-19,55.94,Hydrojug,Recreation
Expense,2021-11-20,13.97,Hulu,Recreation
Expense,2021-11-20,8.61,Disney Plus,Recreation
Expense,2021-11-20,25.10,Amazon,Recreation
Expense,2021-11-20,17.47,Amazon,Recreation
Expense,2021-11-20,107.07,Grove Collaborative,Personal
Expense,2021-11-20,18.44,Kitsch LLC,Recreation
Expense,2021-11-21,386.01,Target,Food
Expense,2021-11-21,73.53,Target,Personal
Expense,2021-11-21,40.86,Target,Personal
Expense,2021-11-21,6.65,Target,Personal
Expense,2021-11-22,50.00,CFF,Charity
Expense,2021-11-22,50.00,St. Thomas,Charity
Expense,2021-11-22,39.63,Doordash,Food
Expense,2021-11-22,5.75,Starbucks,Food
Expense,2021-11-22,54.10,Gas,Transportation
Expense,2021-11-22,35.20,Doordash,Food
Expense,2021-11-23,32.09,Waste Management,Utilities
Expense,2021-11-23,9.11,Mcdonalds,Food
Expense,2021-11-23,35.10,Target,Personal
Expense,2021-11-23,69.41,Target,Personal
Expense,2021-11-23,21.96,Target,Personal
Expense,2021-11-25,44.50,Athena & Cameron,Recreation
Expense,2021-11-25,9.00,Athena & Cameron,Recreation
Expense,2021-11-25,9.00,Athena & Cameron,Recreation
Expense,2021-11-25,25.90,Faifhful & Co,Recreation
Expense,2021-11-25,33.08,Faifhful & Co,Recreation
Expense,2021-11-26,53.58,Federal Income Tax,Tax
Expense,2021-11-26,62.31,Social Security Tax,Tax
Expense,2021-11-26,14.57,Medicare Tax,Tax
Expense,2021-11-26,29.08,MN State Income Tax,Tax
Expense,2021-11-26,139.77,Etsy,Recreation
Expense,2021-11-26,67.15,Christmas Present,Recreation
Expense,2021-11-26,44.29,Doordash,Food
Expense,2021-11-26,0.99,Icloud,Recreation
Expense,2021-11-26,91.91,Target,Personal
Expense,2021-11-27,7.51,Culvers,Food
Expense,2021-11-27,106.37,Target,Food
Expense,2021-11-29,8.55,Etsy,Recreation
Expense,2021-11-29,41.31,Doordash,Food
Expense,2021-11-30,50.00,St. Jude's,Charity
Expense,2021-11-30,66.56,Leaflet Missal,Recreation
Expense,2021-11-30,50.00,St. Thomas,Charity
Expense,2021-11-30,5.37,Peacock,Recreation
Expense,2021-11-30,404.86,Target,Food
Expense,2021-11-30,129.97,DSW,Personal
Expense,2021-11-30,13.00,Maven Thread,Recreation
Expense,2021-11-30,63.19,Centerpoint Energy,Utilities
Expense,2021-12-01,16.50,BWS Subscription,Utilities
Expense,2021-12-01,18.42,Halo,Personal
Expense,2021-12-01,1786.58,Mortgage,Home
Expense,2021-12-02,137.26,State Farm Insurance,Transportation
Expense,2021-12-02,217.63,Xcel Energy,Utilities
Expense,2021-12-02,119.28,Centerpoint Energy,Utilities
Expense,2021-12-02,65.00,Centurylink Internet,Utilities
Expense,2021-12-02,10.99,AWS,Recreation
Expense,2021-12-02,47.00,Watercolors Made Simple,Recreation
Expense,2021-12-03,179.64,Federal Income Tax,Tax
Expense,2021-12-03,170.35,Social Security Tax,Tax
Expense,2021-12-03,39.84,Medicare Tax,Tax
Expense,2021-12-03,123.00,MN State Income Tax,Tax
Expense,2021-12-03,156.65,401k,Savings
Expense,2021-12-03,250.00,HSA,Health/Medical
Expense,2021-12-03,11.85,Dental Insurance,Health/Medical
Expense,2021-12-03,124.51,Health Insurance,Health/Medical
Expense,2021-12-03,20.63,Pizza Hut,Food
Expense,2021-12-04,40.44,Hobby Lobby,Personal
Expense,2021-12-06,50.00,St. Thomas,Charity
Expense,2021-12-06,10.74,Amazon Prime,Recreation
Expense,2021-12-06,21.49,Itunes,Recreation
Expense,2021-12-06,4.49,Cooks of Crocus Hill,Food
Expense,2021-12-06,10.00,Parking,Transportation
Expense,2021-12-06,81.42,Target,Personal
Expense,2021-12-07,132.51,Etsy,Recreation
Expense,2021-12-07,2.00,Parking,Transportation
Expense,2021-12-07,33.35,Target,Personal
Expense,2021-12-08,21.55,Steam,Recreation
Expense,2021-12-08,41.31,Doordash,Food
Expense,2021-12-08,18.88,Halo,Personal
Expense,2021-12-09,36.56,Doordash,Food
Expense,2021-12-09,43.20,Pro Hair,Personal
Expense,2021-12-10,18.91,Social Security Tax,Tax
Expense,2021-12-10,4.42,Medicare Tax,Tax
Expense,2021-12-11,20.00,Ichiddo Ramen,Food
Expense,2021-12-12,315.72,Bearaby Store,Recreation
Expense,2021-12-12,27.08,Pizza Hut,Food
Expense,2021-12-12,18.98,Target,Personal
Expense,2021-12-12,207.54,Target,Food
Expense,2021-12-13,50.00,St. Thomas,Charity
Expense,2021-12-13,60.76,Whirlpool,Home
Expense,2021-12-13,227.32,Target,Food
Expense,2021-12-13,40.85,Target,Personal
Expense,2021-12-15,10.74,Photoshop,Recreation
Expense,2021-12-15,134.00,Aptive,Personal
Expense,2021-12-15,66.61,Etsy,Recreation
Expense,2021-12-15,228.46,Target,Food
Expense,2021-12-15,3.52,Target,Personal
Expense,2021-12-16,55.75,Maple Grove PKW,Personal
Expense,2021-12-16,70.52,Kohls,Personal
Expense,2021-12-16,33.73,Doordash,Food
Expense,2021-12-16,68.65,Grove Collaborative,Personal
Expense,2021-12-17,179.64,Federal Income Tax,Tax
Expense,2021-12-17,170.35,Social Security Tax,Tax
Expense,2021-12-17,39.84,Medicare Tax,Tax
Expense,2021-12-17,123.00,MN State Income Tax,Tax
Expense,2021-12-17,156.65,401k,Savings
Expense,2021-12-17,250.00,HSA,Health/Medical
Expense,2021-12-17,11.85,Dental Insurance,Health/Medical
Expense,2021-12-17,124.51,Health Insurance,Health/Medical
Expense,2021-12-17,7.52,Discovery Plus,Recreation
Expense,2021-12-17,16.54,Amazon,Recreation
Expense,2021-12-17,50.00,CFF,Charity
Expense,2021-12-17,9.67,Jimmy Johns,Food
Expense,2021-12-17,6.87,Mcdonalds,Food
Expense,2021-12-17,7.00,Parking,Transportation
Expense,2021-12-17,40.64,Target,Personal
Expense,2021-12-17,75.75,Target,Personal
Expense,2021-12-17,66.48,Target,Personal
Expense,2021-12-17,87.10,Kohls,Personal
Expense,2021-12-17,40.65,Target,Personal
Expense,2021-12-18,7.52,Discovery Plus,Recreation
Expense,2021-12-18,6.44,Funimation,Recreation
Expense,2021-12-19,13.97,Amazon Prime,Recreation
Expense,2021-12-19,40.05,Sephora,Recreation
Expense,2021-12-19,306.44,Target,Recreation
Expense,2021-12-19,7.15,Target,Personal
Expense,2021-12-19,10.00,Target,Personal
Expense,2021-12-19,9.26,Target,Personal
Expense,2021-12-20,13.97,Hulu,Recreation
Expense,2021-12-20,50.00,St. Thomas,Charity
Expense,2021-12-20,8.61,Disney Plus,Recreation
Expense,2021-12-20,116.00,Target,Food
Expense,2021-12-20,14.24,Target,Personal
Expense,2021-12-21,15.00,Etsy,Recreation
Expense,2021-12-21,11.84,Target,Personal
Expense,2021-12-22,-600.00,Family Tax Credit,Tax
Expense,2021-12-22,1.06,Itunes,Recreation
Expense,2021-12-24,70.58,Federal Income Tax,Tax
Expense,2021-12-24,72.85,Social Security Tax,Tax
Expense,2021-12-24,17.04,Medicare Tax,Tax
Expense,2021-12-24,38.17,MN State Income Tax,Tax
Expense,2021-12-31,179.64,Federal Income Tax,Tax
Expense,2021-12-31,170.35,Social Security Tax,Tax
Expense,2021-12-31,39.84,Medicare Tax,Tax
Expense,2021-12-31,123.00,MN State Income Tax,Tax
Expense,2021-12-31,156.65,401k,Savings
Expense,2021-12-31,250.00,HSA,Health/Medical
Expense,2021-12-31,11.85,Dental Insurance,Health/Medical
Expense,2021-12-31,124.51,Health Insurance,Health/Medical
Expense,2021-12-25,200.00,Heather Howsman,Charity
Expense,2021-12-31,1000.00,Rosalie 529,Savings
Expense,2021-12-31,1000.00,Oliver 529,Savings
Expense,2021-12-31,670.00,Kirstie Misc,Recreation
Expense,2021-12-28,5.37,Peacock,Recreation
Expense,2021-12-27,50.00,St. Thomas,Charity
Expense,2021-12-23,32.35,Waste Management,Utilities
Expense,2021-12-27,7.19,Taco Bell,Food
Expense,2021-12-27,53.37,Gas,Transportation
Expense,2021-12-26,8.60,Panda Express,Food
Expense,2021-12-24,10.21,Panda Express,Food
Expense,2021-12-24,0.82,Walgreens,Health/Medical
Expense,2021-12-24,64.50,Nintendo,Recreation
Expense,2021-12-24,0.99,Icloud,Recreation
Expense,2021-12-22,1.06,Itunes,Recreation
Expense,2021-12-27,235.02,Target,Personal
Expense,2021-12-27,14.25,Target,Personal
Expense,2021-12-25,306.44,Target,Recreation
Expense,2021-12-25,40.72,Target,Food
Expense,2021-12-23,416.65,Target,Food
Expense,2021-12-28,10.74,Spotify,Recreation
Expense,2021-12-28,130.41,Sephora,Recreation
Expense,2021-12-28,38.34,Grubhub,Recreation
Expense,2021-12-17,15.04,Netflix,Recreation
Expense,2021-12-31,40.74,Amazon,Recreation
Expense,2021-12-30,40.75,Etsy,Recreation
Expense,2021-12-29,30.46,Amazon,Recreation
Expense,2021-12-31,6.86,Mcdonalds,Food
Expense,2021-12-29,10.74,Spotify,Recreation
Expense,2021-12-30,8.55,Chipotle,Food
Expense,2021-12-31,23.12,Target,Personal
Expense,2021-12-30,18.62,Target,Personal
Expense,2021-12-31,-163.32,Adjustment,Other
Income,2021-01-01,3076.93,Polaris,Salary
Income,2021-01-02,40.00,Emmanuel Kaul,Chess
Income,2021-01-03,40.00,Emmanuel Kaul,Other
Income,2021-01-04,1800.00,COVID Stimulus,Other
Income,2021-01-06,30.00,Samuel Heinemann,Chess
Income,2021-01-08,273.50,Rockler,Other
Income,2021-01-10,40.00,Emmanuel Kaul,Other
Income,2021-01-13,30.00,Samuel Heinemann,Chess
Income,2021-01-15,3076.93,Polaris,Salary
Income,2021-01-15,40.00,Emmanuel Kaul,Chess
Income,2021-01-17,40.00,Emmanuel Kaul,Other
Income,2021-01-20,30.00,Samuel Heinemann,Chess
Income,2021-01-22,927.00,Rockler,Other
Income,2021-01-22,40.00,Emmanuel Kaul,Chess
Income,2021-01-24,40.00,Emmanuel Kaul,Other
Income,2021-01-27,30.00,Samuel Heinemann,Chess
Income,2021-01-29,3076.93,Polaris,Salary
Income,2021-01-29,40.00,Emmanuel Kaul,Chess
Income,2021-01-31,40.00,Emmanuel Kaul,Other
Income,2021-02-03,30.00,Samuel Heinemann,Chess
Income,2021-02-05,920.00,Rockler,Other
Income,2021-02-06,40.00,Emmanuel Kaul,Chess
Income,2021-02-07,40.00,Emmanuel Kaul,Other
Income,2021-02-12,3076.93,Polaris,Salary
Income,2021-02-12,40.00,Emmanuel Kaul,Chess
Income,2021-02-14,40.00,Emmanuel Kaul,Other
Income,2021-02-17,30.00,Samuel Heinemann,Chess
Income,2021-02-19,1085.50,Rockler,Other
Income,2021-02-19,40.00,Emmanuel Kaul,Chess
Income,2021-02-21,40.00,Emmanuel Kaul,Other
Income,2021-02-26,3076.93,Polaris,Salary
Income,2021-02-27,40.00,Emmanuel Kaul,Chess
Income,2021-03-03,30.00,Samuel Heinemann,Chess
Income,2021-03-05,40.00,Emmanuel Kaul,Chess
Income,2021-03-05,820.50,Rockler,Other
Income,2021-03-05,14030.80,Polaris,Bonus
Income,2021-03-07,40.00,Emmanuel Kaul,Other
Income,2021-03-10,30.00,Samuel Heinemann,Chess
Income,2021-03-12,3076.93,Polaris,Salary
Income,2021-03-12,40.00,Emmanuel Kaul,Chess
Income,2021-03-14,40.00,Emmanuel Kaul,Other
Income,2021-03-19,914.50,Rockler,Other
Income,2021-03-19,40.00,Emmanuel Kaul,Chess
Income,2021-03-23,5600.00,COVID Stimulus,Other
Income,2021-03-23,1400.00,COVID Stimulus,Other
Income,2021-03-24,30.00,Samuel Heinemann,Chess
Income,2021-03-26,3076.93,Polaris,Salary
Income,2021-03-27,40.00,Emmanuel Kaul,Chess
Income,2021-03-28,40.00,Emmanuel Kaul,Other
Income,2021-04-02,1061.50,Rockler,Other
Income,2021-04-09,3134.05,Polaris,Salary
Income,2021-04-11,40.00,Emmanuel Kaul,Other
Income,2021-04-16,934.50,Rockler,Other
Income,2021-04-16,40.00,Emmanuel Kaul,Chess
Income,2021-04-23,3134.05,Polaris,Salary
Income,2021-04-23,40.00,Emmanuel Kaul,Chess
Income,2021-04-25,40.00,Emmanuel Kaul,Other
Income,2021-04-29,985.00,Rockler,Other
Income,2021-05-02,40.00,Emmanuel Kaul,Chess
Income,2021-05-07,3134.05,Polaris,Salary
Income,2021-05-07,40.00,Emmanuel Kaul,Chess
Income,2021-05-14,976.00,Rockler,Other
Income,2021-05-14,40.00,Emmanuel Kaul,Chess
Income,2021-05-16,40.00,Emmanuel Kaul,Other
Income,2021-05-21,3134.05,Polaris,Salary
Income,2021-05-22,40.00,Emmanuel Kaul,Chess
Income,2021-05-23,40.00,Emmanuel Kaul,Other
Income,2021-05-28,847.00,Rockler,Other
Income,2021-05-28,40.00,Emmanuel Kaul,Chess
Income,2021-05-30,40.00,Emmanuel Kaul,Other
Income,2021-06-04,40.00,Emmanuel Kaul,Chess
Income,2021-06-04,3134.05,Polaris,Salary
Income,2021-06-11,1042.50,Rockler,Other
Income,2021-06-14,40.00,Emmanuel Kaul,Other
Income,2021-06-16,40.00,Emmanuel Kaul,Other
Income,2021-06-18,3134.05,Polaris,Salary
Income,2021-06-21,40.00,Emmanuel Kaul,Other
Income,2021-06-23,40.00,Emmanuel Kaul,Other
Income,2021-06-25,943.50,Rockler,Other
Income,2021-06-28,40.00,Emmanuel Kaul,Other
Income,2021-07-02,3134.05,Polaris,Salary
Income,2021-07-09,673.00,Rockler,Other
Income,2021-07-16,40.00,Emmanuel Kaul,Other
Income,2021-07-16,3134.05,Polaris,Salary
Income,2021-07-19,40.00,Emmanuel Kaul,Other
Income,2021-07-23,705.00,Rockler,Other
Income,2021-07-23,40.00,Emmanuel Kaul,Other
Income,2021-07-30,3134.05,Polaris,Salary
Income,2021-07-30,40.00,Emmanuel Kaul,Other
Income,2021-08-06,532.50,Rockler,Other
Income,2021-08-13,3134.05,Polaris,Salary
Income,2021-08-13,40.00,Emmanuel Kaul,Other
Income,2021-08-18,40.00,Emmanuel Kaul,Other
Income,2021-08-20,506.00,Rockler,Other
Income,2021-08-22,40.00,Emmanuel Kaul,Other
Income,2021-08-27,3134.05,Polaris,Salary
Income,2021-09-03,890.00,Rockler,Other
Income,2021-09-10,3134.05,Polaris,Salary
Income,2021-09-10,40.00,Emmanuel Kaul,Chess
Income,2021-09-16,40.00,Emmanuel Kaul,Other
Income,2021-09-17,40.00,Emmanuel Kaul,Chess
Income,2021-09-17,715.00,Rockler,Other
Income,2021-09-19,40.00,Emmanuel Kaul,Other
Income,2021-09-24,3134.05,Polaris,Salary
Income,2021-09-24,40.00,Emmanuel Kaul,Chess
Income,2021-10-01,775.50,Rockler,Other
Income,2021-10-01,40.00,Emmanuel Kaul,Chess
Income,2021-10-03,40.00,Emmanuel Kaul,Other
Income,2021-10-08,3134.05,Polaris,Salary
Income,2021-10-10,40.00,Emmanuel Kaul,Other
Income,2021-10-15,780.00,Rockler,Other
Income,2021-10-22,3134.05,Polaris,Salary
Income,2021-10-22,40.00,Emmanuel Kaul,Chess
Income,2021-10-24,40.00,Emmanuel Kaul,Other
Income,2021-10-29,780.00,Rockler,Other
Income,2021-10-29,40.00,Emmanuel Kaul,Chess
Income,2021-10-31,40.00,Emmanuel Kaul,Other
Income,2021-11-05,3134.05,Polaris,Salary
Income,2021-11-05,40.00,Emmanuel Kaul,Chess
Income,2021-11-07,40.00,Emmanuel Kaul,Other
Income,2021-11-12,922.50,Rockler,Other
Income,2021-11-19,3134.05,Polaris,Salary
Income,2021-11-21,40.00,Emmanuel Kaul,Other
Income,2021-11-26,1005.00,Rockler,Other
Income,2021-11-26,40.00,Emmanuel Kaul,Chess
Income,2021-11-28,40.00,Emmanuel Kaul,Other
Income,2021-12-03,3134.05,Polaris,Salary
Income,2021-12-17,3134.05,Polaris,Salary
Income,2021-12-31,3134.05,Polaris,Salary
Income,2021-12-10,305.00,Rockler,Other
Income,2021-12-24,1175.00,Rockler,Other
Income,2021-12-03,40.00,Emmanuel Kaul,Chess
Income,2021-12-06,40.00,Emmanuel Kaul,Chess
Income,2021-12-12,40.00,Emmanuel Kaul,Other
Income,2021-12-13,40.00,Emmanuel Kaul,Chess
Income,2021-12-25,4000.00,Nana & Papa,Gifts
